No,제목,학과,과정,년도,href,BERT_SCORE
51,"1년간의 추억, UCLA",경제학과,학부,2006,/partner/expReport.asp?id=2360&page=23&bgbn=R,1
50,꿈같던 1년 - UCLA 경험보고서,경영학과,학부,2006,/partner/expReport.asp?id=2356&page=23&bgbn=R,0
49,UCLA,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2278&page=24&bgbn=R,1
48,UCLA 교환학생 경험보고서,화학공학과,학부,2005-2006,/partner/expReport.asp?id=2225&page=24&bgbn=R,0
47,나의 UCLA 이야기,경영학과,학부,2005-2006,/partner/expReport.asp?id=2195&page=24&bgbn=R,0
46,"즐거운 기억과 많은 이야기들, 9 months at UCLA",경영-경제 이중전공,학부,2005-2006,/partner/expReport.asp?id=2074&page=24&bgbn=R,1
45,UCLA 경험보고서,영어영문학과,학부,2005,/partner/expReport.asp?id=1971&page=24&bgbn=R,0
44,UCLA 경험보고서,경제학과,학부,2005,/partner/expReport.asp?id=1896&page=24&bgbn=R,0
43,Unforgettable days in UCLA,영어영문학,학부,2005,/partner/expReport.asp?id=1873&page=24&bgbn=R,1
42,Universtiy of California Los Angeles,경영학과,학부,2005,/partner/expReport.asp?id=1845&page=24&bgbn=R,1
41,내가 경험한 UCLA,신문방송학과,학부,2005,/partner/expReport.asp?id=1826&page=24&bgbn=R,0
40,UCLA에서의 일년,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=1799&page=24&bgbn=R,0
39,후회없는 선택! UCLA,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=1712&page=25&bgbn=R,1
38,UCLA 생활기,문과대학 독어독문학전공,학부,2004-2005,/partner/expReport.asp?id=1666&page=25&bgbn=R,0
37,교환학생 경험보고서,중어중문학과,학부,2004,/partner/expReport.asp?id=1633&page=25&bgbn=R,0
36,UCLA 경험보고서,경제학과,학부,2004,/partner/expReport.asp?id=1561&page=25&bgbn=R,0
35,경험보고서,상경계열,학부,2003-2004,/partner/expReport.asp?id=1497&page=25&bgbn=R,0
34,UCLA에서의 일년,독어독문학전공,학부,2004,/partner/expReport.asp?id=1458&page=25&bgbn=R,0
33,Anderson MBA School에서의 교환학생 보고서,국제학대학원,대학원,2004,/partner/expReport.asp?id=1453&page=25&bgbn=R,0
32,UCLA 경험보고서,사회학전공,학부,2004,/partner/expReport.asp?id=1427&page=25&bgbn=R,0
31,Anderson school (MBA program) 경험 보고서,경영대학원,대학원,2004,/partner/expReport.asp?id=1400&page=25&bgbn=R,1
30,UCLA에서의 생활,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1306&page=25&bgbn=R,0
29,UCLA 경험보고서,경영학전공,학부,2004,/partner/expReport.asp?id=1273&page=26&bgbn=R,0
28,우클라 대학 ucla,노어노문학전공,학부,2003-2004,/partner/expReport.asp?id=1241&page=26&bgbn=R,0
27,UCLA 경험 보고서,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1229&page=26&bgbn=R,0
26,UCLA 이야기~^^,국제관계학전공,학부,2003-2004,/partner/expReport.asp?id=1227&page=26&bgbn=R,1
25,UCLA,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1225&page=26&bgbn=R,1
24,UCLA,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1213&page=26&bgbn=R,1
23,Anderson School of Management at UCLA,경영대학원,대학원,2003,/partner/expReport.asp?id=1105&page=26&bgbn=R,1
22,UCLA 경험 보고서 (2003년 winter~fall),심리학전공,학부,2003년,/partner/expReport.asp?id=1043&page=26&bgbn=R,1
21,UCLA 경험보고서,중어중문학전공,학부,2003,/partner/expReport.asp?id=1030&page=26&bgbn=R,0
20,UCLA 경험보고서,심리학전공,학부,2002-2003,/partner/expReport.asp?id=1000&page=26&bgbn=R,0
19,"University of California, Los Angeles",경영학전공,학부,2003,/partner/expReport.asp?id=995&page=27&bgbn=R,1
18,UCLA경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=974&page=27&bgbn=R,0
17,UCLA 경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=941&page=27&bgbn=R,0
16,UCLA,신문방송학과,학부,2002-2003,/partner/expReport.asp?id=938&page=27&bgbn=R,1
15,경험보고서,환경공학전공,학부,2002-2003,/partner/expReport.asp?id=857&page=27&bgbn=R,0
14,신희림의 경험 보고서,정치외교학과,학부,2001-2002,/partner/expReport.asp?id=833&page=27&bgbn=R,1
13,UCLA 경험 보고서,인문학부,학부,2002,/partner/expReport.asp?id=760&page=27&bgbn=R,0
12,임재한의 UCLA 체험기,인문학부,학부,2002,/partner/expReport.asp?id=719&page=27&bgbn=R,0
11,UC Los Angeles - 고경은,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=626&page=27&bgbn=R,0
10,UC Los Angeles - 유민정,행정학과,학부,2001,/partner/expReport.asp?id=476&page=27&bgbn=R,0
9,UC Los Angeles - 연원호,영어영문학전공,학부,2000-2001,/partner/expReport.asp?id=475&page=28&bgbn=R,1
8,UC Los Angeles - 정치언,영어영문학전공,학부,2001,/partner/expReport.asp?id=474&page=28&bgbn=R,0
7,UC Los Angeles - 장이정,영어영문학전공,학부,2000-2001,/partner/expReport.asp?id=473&page=28&bgbn=R,0
6,"UC, Los Angeles-손채린",인문학부,학부,2000-2001,/partner/expReport.asp?id=335&page=28&bgbn=R,1
5,UCLA-최정원,인문학부,학부,2001,/partner/expReport.asp?id=239&page=28&bgbn=R,1
4,UCLA-윤종인,심리학전공,학부,1999-2000,/partner/expReport.asp?id=171&page=28&bgbn=R,1
3,UCLA-윤지영,영어영문학전공,학부,1998-1999,/partner/expReport.asp?id=137&page=28&bgbn=R,1
2,UCLA-김지연,정치외교학과,학부,2001,/partner/expReport.asp?id=132&page=28&bgbn=R,1
1,UCLA-문진희,인문학부,학부,1998,/partner/expReport.asp?id=20&page=28&bgbn=R,0
