,No,제목,학과,과정,년도,href,RNN_SCORE
200,110,인생의 휴식처가 되었던 산타바바라!,경영학과,학부,2010-2011,/partner/expReport.asp?id=5157&page=21&bgbn=R,0.8853843808174133
201,109,UCSB 경험보고서,심리학과,학부,2011,/partner/expReport.asp?id=5140&page=21&bgbn=R,0.6901764869689941
202,108,"젊음의 땅, UCSB",사학과,학부,2010-2011,/partner/expReport.asp?id=5130&page=21&bgbn=R,0.7990264892578125
203,107,"지상낙원의 날씨와 자연환경, Santa Barbara!",경영학,학부,2010-2011,/partner/expReport.asp?id=5086&page=21&bgbn=R,0.7051684856414795
204,106,UCSB 경험보고서,화공생명공학,학부,2011,/partner/expReport.asp?id=5079&page=21&bgbn=R,0.6901764869689941
205,105,UCSB 경험보고서,중어중문학과,학부,2011,/partner/expReport.asp?id=5077&page=21&bgbn=R,0.6901764869689941
206,104,UCSB에서 보낸 1년,불어불문학과/영어영문학과,학부,2010-2011,/partner/expReport.asp?id=5073&page=21&bgbn=R,0.5980356335639954
207,103,SB에서의 1년,영어영문학과,학부,2010-2011,/partner/expReport.asp?id=5061&page=21&bgbn=R,0.731432318687439
208,102,또 가고싶은 산타바바라,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5057&page=21&bgbn=R,0.8152307271957397
209,101,UCSB 경험보고서,경영학과,학부,2010-2011,/partner/expReport.asp?id=5053&page=21&bgbn=R,0.6901764869689941
210,100,UCSB 경험보고서,법학과,학부,2011,/partner/expReport.asp?id=5044&page=22&bgbn=R,0.6901764869689941
211,99,산타바바라에서의 최고의 일년,심리학과/경영학과,학부,2010-2011,/partner/expReport.asp?id=5038&page=22&bgbn=R,0.8917763233184814
212,98,"너무나 자유로운 그 곳, 산타바바라",심리학과,학부,2010-2011,/partner/expReport.asp?id=5037&page=22&bgbn=R,0.9558280110359192
213,97,잊지못할 추억이 된 산타바바라,경영,학부,2010-2011,/partner/expReport.asp?id=5034&page=22&bgbn=R,0.8994259238243103
214,96,지워지지 않을 산타바바라에서의 1년,영어영문학과/신문방송학과,학부,2010-2011,/partner/expReport.asp?id=5024&page=22&bgbn=R,0.9284939765930176
215,95,UCSB에서의 1년,경영학과,학부,2010-2011,/partner/expReport.asp?id=5020&page=22&bgbn=R,0.731432318687439
216,94,"Unforgettable Memory, UCSB.","화학과, 경영학과",학부,2010-2011,/partner/expReport.asp?id=4972&page=22&bgbn=R,0.5122702717781067
217,93,Santa Barbara에서의 일년,행정학과/경제학과,학부,2010-2011,/partner/expReport.asp?id=4951&page=22&bgbn=R,0.6908245086669922
218,92,내 생애 최고의 일 년,영어영문학과,학부,2010,/partner/expReport.asp?id=4918&page=22&bgbn=R,0.9709843397140503
219,91,산타바바라에서의 시간을 더듬다,신문방송학과,학부,2010,/partner/expReport.asp?id=4851&page=22&bgbn=R,0.7825098037719727
220,90,내 고향 산타바바라,심리학과,학부,2010,/partner/expReport.asp?id=4811&page=23&bgbn=R,0.5428594350814819
221,89,"1년 간의 꿈을 꾼 그 곳, UCSB",구세현,학부,2010,/partner/expReport.asp?id=4807&page=23&bgbn=R,0.9253604412078857
222,88,A daydream in Santa Barbara,영어영문학과,학부,2010,/partner/expReport.asp?id=4755&page=23&bgbn=R,0.5122702717781067
223,87,Junior Year at UCSB,언더우드국제대학,학부,2010,/partner/expReport.asp?id=4738&page=23&bgbn=R,0.5123575925827026
224,86,"꿈엔들 잊으리야, UCSB.",신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4678&page=23&bgbn=R,0.9373434782028198
225,85,지금은 차마 상상조차 못 할 것들을 잡으세요.,심리학과,학부,2010,/partner/expReport.asp?id=4641&page=23&bgbn=R,0.0990627110004425
226,84,다시 돌아갈거야 산타바바라!!,정치외교학과,학부,2010,/partner/expReport.asp?id=4607&page=23&bgbn=R,0.8765844106674194
227,83,2010 UCSB,전기전자공학,학부,2010,/partner/expReport.asp?id=4599&page=23&bgbn=R,0.5230967998504639
228,82,Twinkle Twinkle Santa Barbara,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4537&page=23&bgbn=R,0.5123575925827026
229,81,"기대, 그 이상의 UCSB",화학/신문방송학,학부,2009-2010,/partner/expReport.asp?id=4513&page=23&bgbn=R,0.8285226821899414
230,80,UCSB 개론,행정학/경제학,학부,2009-2010,/partner/expReport.asp?id=4490&page=24&bgbn=R,0.5230967998504639
231,79,태양이 작열하는 곳에서,교육학과,학부,2009-2010,/partner/expReport.asp?id=4488&page=24&bgbn=R,0.883393406867981
232,78,Califonification,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4461&page=24&bgbn=R,0.50729900598526
233,77,아름다운 그곳에서 아름다웠던 1년.,영어영문학과,학부,2009-2010,/partner/expReport.asp?id=4437&page=24&bgbn=R,0.9581494927406311
234,76,가장 빛났던 일 년,심리학과,학부,2009-2010,/partner/expReport.asp?id=4389&page=24&bgbn=R,0.9236710071563721
235,75,UCSB를 추억하며,생화학과,학부,2009-2010,/partner/expReport.asp?id=4377&page=24&bgbn=R,0.8576935529708862
236,74,산타 바바라의 묘미,행정학과,학부,2009-2010,/partner/expReport.asp?id=4334&page=24&bgbn=R,0.8826532363891602
237,73,"Dare to be different, and make a progress",주거환경/경영,학부,2009-2010,/partner/expReport.asp?id=4326&page=24&bgbn=R,0.5212031602859497
238,72,많은 것을 배울 수 있었던 1년,중어중문학과,학부,2009,/partner/expReport.asp?id=4305&page=24&bgbn=R,0.7928446531295776
239,71,당신이. 꿈꾸는. 산타바바라,영어영문학과/정치외교학과,학부,2009,/partner/expReport.asp?id=4128&page=24&bgbn=R,0.7530207633972168
240,70,"벌써 그리워지는 그곳, 산타바바라",중문학과,학부,2009,/partner/expReport.asp?id=4082&page=25&bgbn=R,0.9275277853012085
241,69,아직도 생생한 그곳의 기억 그리고 그리움,사학과,학부,2009,/partner/expReport.asp?id=4076&page=25&bgbn=R,0.984917938709259
242,68,산타바바라에서의 최고의 한해!,수학과,학부,2009,/partner/expReport.asp?id=4037&page=25&bgbn=R,0.8771699666976929
243,67,UC Santa Barbara,화학공학과,학부,2009,/partner/expReport.asp?id=4035&page=25&bgbn=R,0.515648603439331
244,66,잊지 못할 Santa Barbara!!,기계공학부,학부,2009,/partner/expReport.asp?id=4026&page=25&bgbn=R,0.8342572450637817
245,65,일년 내내 여름은 아닌 UCSB,행정학과,학부,2009,/partner/expReport.asp?id=4023&page=25&bgbn=R,0.34565871953964233
246,64,"""Be yourself in Santa Barbara""",심리학과,학부,2009,/partner/expReport.asp?id=4021&page=25&bgbn=R,0.5163494348526001
247,63,UCSB,언더우드 국제대학 경제학전공,학부,2009,/partner/expReport.asp?id=3980&page=25&bgbn=R,0.50729900598526
248,62,"잊을 수 없는 그곳, 산타바바라",신문방송학과,학부,2009,/partner/expReport.asp?id=3970&page=25&bgbn=R,0.940391480922699
249,61,"Forever 21, Santa Barbara",영어영문학과,학부,2009,/partner/expReport.asp?id=3924&page=25&bgbn=R,0.5122702717781067
250,60,인생에서 잊지 못할 1년...,경영학과,학부,2009,/partner/expReport.asp?id=3919&page=26&bgbn=R,0.9292380809783936
251,59,"I'm always missing you, SB!",심리학과,학부,2008,/partner/expReport.asp?id=3795&page=26&bgbn=R,0.5212031602859497
252,58,"University of California, Santa Barbara",영어영문학과,학부,2008,/partner/expReport.asp?id=3779&page=26&bgbn=R,0.5139521360397339
253,57,"너무나 그리운, 지상낙원 산타바바라",영어영문학과,학부,2008-2009,/partner/expReport.asp?id=3752&page=26&bgbn=R,0.8927925825119019
254,56,그립고 사랑스런 산타 바바라 :),영어영문학과,학부,2008-2009,/partner/expReport.asp?id=3705&page=26&bgbn=R,0.9085703492164612
255,55,Santa Barbara Dream,경영학과,학부,2008,/partner/expReport.asp?id=3487&page=26&bgbn=R,0.515648603439331
256,54,the place you've never experienced before~,교육학과,학부,2008,/partner/expReport.asp?id=3448&page=26&bgbn=R,0.5212031602859497
257,53,Sunshine California!,경영학과,학부,2008,/partner/expReport.asp?id=3433&page=26&bgbn=R,0.515648603439331
258,52,또 다른 나의 삶이 시작되는 곳,경영학과,학부,2007~2008,/partner/expReport.asp?id=3339&page=26&bgbn=R,0.9487662315368652
259,51,평생잊지 못할 아름다운 추억을 선물해준 산타바바라,컴퓨터공학,학부,2007-2008,/partner/expReport.asp?id=3328&page=26&bgbn=R,0.9878079891204834
260,50,Unforgettable memories at UCSB,경영학과,학부,2007-2008,/partner/expReport.asp?id=3286&page=27&bgbn=R,0.5123575925827026
261,49,지금이라도 달려가고싶은 산타바바라,경제학과,학부,2007-2008,/partner/expReport.asp?id=3279&page=27&bgbn=R,0.7455419898033142
262,48,산타바바라에서의 1년,물리학과,학부,2007-2008,/partner/expReport.asp?id=3277&page=27&bgbn=R,0.7450330257415771
263,47,'Stumbling on Happiness'.,신문방송학과,학부,2007-2008,/partner/expReport.asp?id=3269&page=27&bgbn=R,0.5122702717781067
264,46,California Dreamin' at UCSB,신문방송학과,학부,2007-2008,/partner/expReport.asp?id=3253&page=27&bgbn=R,0.5122702717781067
265,45,하루의 꿈만 같았던 1년,경영학과,학부,2007-2008,/partner/expReport.asp?id=3110&page=27&bgbn=R,0.6445953249931335
266,44,"Santabarbara, 낯선 낙원",신문방송학과,학부,2006-2007,/partner/expReport.asp?id=3072&page=27&bgbn=R,0.6600757837295532
267,43,"평화로운 그 곳, UCSB",응용통계학과,학부,2007,/partner/expReport.asp?id=3070&page=27&bgbn=R,0.8956047296524048
268,42,산타바바라에서의 1년,영문학과,학부,2007,/partner/expReport.asp?id=2940&page=27&bgbn=R,0.7450330257415771
269,41,내가 원하던 바로 그 곳 Santa Barbara!,심리학과,학부,2007,/partner/expReport.asp?id=2881&page=27&bgbn=R,0.8756638765335083
270,40,산타바바라에서의 꿈만 같은 1년,경제학과,학부,2007,/partner/expReport.asp?id=2860&page=28&bgbn=R,0.7789103388786316
271,39,꿈같은 삶 UCSB,국제관계학/심리학,학부,2007,/partner/expReport.asp?id=2845&page=28&bgbn=R,0.9259130954742432
272,38,말도 안되는 상상이 현실이 되는 그곳-UCSB,심리/경영,학부,2007,/partner/expReport.asp?id=2829&page=28&bgbn=R,0.735260009765625
273,37,My Amazing 9 Months in Santa Barbara!,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2785&page=28&bgbn=R,0.5188660621643066
274,36,내 생애 가장 눈부셨던 날들 in Santa Barbara!,"심리학과, 경영학과",학부,2006-2007,/partner/expReport.asp?id=2742&page=28&bgbn=R,0.968248724937439
275,35,paradise,신문방송학과,학부,2006-2007,/partner/expReport.asp?id=2727&page=28&bgbn=R,0.50729900598526
276,34,저기 저만치서 들려오는 산타바바라의 파도 소리,물리학전공,학부,2006,/partner/expReport.asp?id=2481&page=28&bgbn=R,0.4234788715839386
277,33,세상 그 무엇과도 바꿀 수 없는 행복,"경제학과, 응용통계학과",학부,2006,/partner/expReport.asp?id=2469&page=28&bgbn=R,0.9762572050094604
278,32,Santa Barbara에서의 1년.....,전기전자공학부,학부,2006,/partner/expReport.asp?id=2425&page=28&bgbn=R,0.7129020690917969
279,31,내 인생 영원히 살아 숨 쉴 UCSB에서의 1년...,생화학과,학부,2006,/partner/expReport.asp?id=2412&page=28&bgbn=R,0.9581633806228638
280,30,나의 두번째 고향 UCSB,"경제,경영",학부,2006,/partner/expReport.asp?id=2368&page=29&bgbn=R,0.5779349207878113
281,29,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2363&page=29&bgbn=R,0.5122702717781067
282,28,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2362&page=29&bgbn=R,0.5122702717781067
283,27,University of California Santa Barbara,경영학과,학부,2006,/partner/expReport.asp?id=2361&page=29&bgbn=R,0.5122702717781067
284,26,UCSB에서의 2005년,국문학과,학부,2005,/partner/expReport.asp?id=2227&page=29&bgbn=R,0.731432318687439
285,25,고요한 밤의 나라 산타바바라,전기전자공학부,학부,2005~2006,/partner/expReport.asp?id=2134&page=29&bgbn=R,0.840189516544342
286,24,꿈에도 그리운곳! 산타 바바라 ~ 바바라~~ 바바라~~~,영어영문학과,학부,2005,/partner/expReport.asp?id=2008&page=29&bgbn=R,0.9622340202331543
287,23,"소중한 기억들, UCSB 경험보고서",경제학과,학부,2004-2005,/partner/expReport.asp?id=1947&page=29&bgbn=R,0.795111358165741
288,22,UCSB~!,경영학과,학부,2005,/partner/expReport.asp?id=1919&page=29&bgbn=R,0.5230967998504639
289,21,"내 인생의 반전드라마, UCSB!! gogo!!",신문방송학과,학부,2005,/partner/expReport.asp?id=1906&page=29&bgbn=R,0.9072130918502808
290,20,UCSB 경험보고서,컴퓨터산업공학,학부,2005,/partner/expReport.asp?id=1815&page=30&bgbn=R,0.6901764869689941
291,19,2005 UCSB에서의 1년,신문방송/경영,학부,2005,/partner/expReport.asp?id=1805&page=30&bgbn=R,0.7022072076797485
292,18,산타바바라에 오신 것을 환영합니다!!,신문방송학과,학부,2005,/partner/expReport.asp?id=1801&page=30&bgbn=R,0.4357149600982666
293,17,an unforgettable year in Santa Barbara-,영문/경영,학부,2004-2005,/partner/expReport.asp?id=1720&page=30&bgbn=R,0.5163494348526001
294,16,9 months at UCSB,응용통계학과,학부,2004-2005,/partner/expReport.asp?id=1681&page=30&bgbn=R,0.5123575925827026
295,15,UCSB 교환학생 경험보고서,화학공학과,학부,2004-2005,/partner/expReport.asp?id=1652&page=30&bgbn=R,0.6680845022201538
296,14,UCSB에서의 소중했던 9개월,심리학과,학부,2004-2005,/partner/expReport.asp?id=1624&page=30&bgbn=R,0.7933074235916138
297,13,경험보고서,생명공학과,학부,2003-2004,/partner/expReport.asp?id=1544&page=30&bgbn=R,0.7555708289146423
298,12,UCSB 경험보고서,전기전자공학부,학부,2003-2004,/partner/expReport.asp?id=1356&page=30&bgbn=R,0.6901764869689941
299,11,교환학생 후기,심리학전공,학부,2003=2004,/partner/expReport.asp?id=1314&page=30&bgbn=R,0.57486492395401
300,10,UCSB 경험보고서,영어영문학전공,학부,2003,/partner/expReport.asp?id=1074&page=31&bgbn=R,0.6901764869689941
301,9,UCSB 경험보고서,영어영문학전공,학부,2003,/partner/expReport.asp?id=1031&page=31&bgbn=R,0.6901764869689941
302,8,UCSB 교환학생을 다녀와서,인문학부,학부,2002-2003,/partner/expReport.asp?id=898&page=31&bgbn=R,0.674285888671875
303,7,UCSB 경험 보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=896&page=31&bgbn=R,0.6901764869689941
304,6,UCSB 경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=895&page=31&bgbn=R,0.6901764869689941
305,5,UC Santa Barbara - 전은주,사회학전공,학부,2001-2002,/partner/expReport.asp?id=571&page=31&bgbn=R,0.5122702717781067
306,4,UC Santa Barbara-신재경,유럽어문학부,학부,2000-2001,/partner/expReport.asp?id=327&page=31&bgbn=R,0.5122702717781067
307,3,UC Santa Barbara-김형준,물리학전공,학부,2000-2001,/partner/expReport.asp?id=315&page=31&bgbn=R,0.5122702717781067
308,2,UC Santa Barbara-정수진,영어영문학전공,학부,1999-2000,/partner/expReport.asp?id=136&page=31&bgbn=R,0.5122702717781067
309,1,UC Santa Barbara-홍동우,기계전자공학부,학부,2001,/partner/expReport.asp?id=127&page=31&bgbn=R,0.46256256103515625
